time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0167980090416,0.0862162086573,12.2208275654,0.0464581268052,0.0219945256754,0.0,-0.0720338346465,0.239195160708,3.12753902685,0.0531998714255,0.0638340108791,0.0,480.78587943151143,481.783523431522,481.3682755369736,479.62345260733554
1.3800000000000008,-0.0216000025257,0.101561609585,12.4119306689,0.04984829706,0.0259473084469,0.0,-0.0884312466865,0.27264526096,3.24221416684,0.0624007936433,0.0696840087184,0.0,451.23520854549065,451.7103538305406,450.3730480235496,451.11874102599563
1.4400000000000008,-0.027538678724,0.119114978,12.6124297137,0.0537577410237,0.0295767941379,0.0,-0.109982417857,0.312882374726,3.44046777969,0.0701656733297,0.0267728835949,0.0,478.8440685655617,475.5704505069865,476.50967505628387,477.1056992998995
1.5000000000000009,-0.0347878717132,0.139072960534,12.8229218698,0.0578118752167,0.031344274377,0.0,-0.131826266934,0.352802730445,3.57548472075,0.0617941673605,0.0343490844941,0.0,459.7816482905396,460.3817391837266,459.02129631285527,458.35970372785994
1.560000000000001,-0.0433702800854,0.161479221616,13.0409502279,0.0614244320171,0.0336147973917,0.0,-0.154469252799,0.394430861975,3.69171728568,0.0568361125301,0.0440432827335,0.0,454.16858919065453,454.94612815826775,454.7972302240493,454.40239824860026
1.620000000000001,-0.0532342828496,0.186227461538,13.2622269727,0.0652812352351,0.0359636902423,0.0,-0.174548774996,0.430824618262,3.68415952225,0.0760768045948,0.0269165993371,0.0,417.43944186172746,415.942982021905,413.7419991523642,415.43590903758445
1.680000000000001,-0.0645175325477,0.21355115626,13.4879046572,0.0695723970808,0.0375467775905,0.0,-0.20171703904,0.480417438743,3.83787023403,0.0603486289249,0.0252995274751,0.0,466.1035643987181,465.9772749591641,468.3092887859451,467.0878291667501
1.740000000000001,-0.0773678381644,0.243759185157,13.7202036923,0.0729336618299,0.0393709071165,0.0,-0.226781807547,0.526837602257,3.90515555439,0.0455432886955,0.0390338925512,0.0,440.6513518764587,441.78563433591495,442.1240284724431,440.90455164785504
1.8000000000000012,-0.0917472019952,0.276789926481,13.9561954937,0.0752455348793,0.0415092290486,0.0,-0.252737741499,0.574414272854,3.96100040846,0.018348178865,0.0277979157197,0.0,438.89499202566884,437.9619506048458,439.31772462092766,437.05749692654194
1.8600000000000012,-0.107801723739,0.312854687486,14.197405032,0.0763672569198,0.0432224439354,0.0,-0.282572782063,0.627822698231,4.07886721728,0.0193808093787,0.0300234037305,0.0,457.7969569067612,457.9742156105011,458.47672929825916,458.5587058829925
1.9200000000000013,-0.125549360324,0.351910545942,14.4426032835,0.0775331028908,0.0455475946738,0.0,-0.309201397342,0.674131817368,4.09431729735,0.0195304849108,0.0521333905988,0.0,425.40075173777177,427.290760593762,427.02546824811844,427.03821310503236
1.9800000000000013,-0.145229504335,0.394250262997,14.6949567063,0.0786271393253,0.0482994772368,0.0,-0.347124469312,0.737255266539,4.31659395463,0.0155060504049,0.0287916220346,0.0,490.7888610385335,489.05419696338544,490.64158930402056,490.34259707226573
2.0400000000000014,-0.166896101914,0.439835132483,14.9534696928,0.0795019304087,0.0500880903605,0.0,-0.375248238112,0.782312662704,4.30053254562,0.0126600302307,0.0317729911504,0.0,417.4396812600488,417.7001305181606,419.24325356582455,418.99577611663136
2.1000000000000014,-0.190618761204,0.488664511039,15.2176282629,0.0806055570694,0.0531981049384,0.0,-0.415780826665,0.845370877862,4.50391528986,0.0279200977072,0.0757956052573,0.0,485.3896942571548,488.68373223995485,485.25796604153135,486.4021488773119
2.1600000000000015,-0.216600049573,0.540920953657,15.4892441557,0.0821496617764,0.057740098806,0.0,-0.4506797079,0.896635135013,4.5496997815,0.0209622334992,0.0755079048804,0.0,439.4492725797195,439.43000271904833,441.61397434768145,441.0397397400874
2.2200000000000015,-0.24470734328,0.596202111742,15.7626644704,0.0836244256085,0.0625556462517,0.0,-0.48664584153,0.946174564649,4.56418662887,0.030977080866,0.0883762845015,0.0,430.40102602810595,431.49423498936244,430.2615643790741,431.1088205801761
2.2800000000000016,-0.275025561523,0.654432743498,16.0363636187,0.0852685731149,0.0681016680834,0.0,-0.52443287859,0.994985781978,4.55906166784,0.0190736393205,0.0995100889824,0.0,425.3222639938971,426.2824272268314,424.0127410433361,422.98896864106086
2.3400000000000016,-0.30786061089,0.715801036772,16.3119035662,0.0866200255408,0.0736915766039,0.0,-0.570615460594,1.05070505909,4.62524546814,0.0286590147249,0.0758031974882,0.0,448.52743032132486,446.6047706459307,447.6274522551523,448.40692297797887
2.4000000000000017,-0.34349955609,0.780453706752,16.5904365304,0.0883603001261,0.0784210736721,0.0,-0.617767474658,1.10451359711,4.65896017037,0.0296867837809,0.0842679282093,0.0,437.74005448610757,438.44901187020656,438.32427153791554,438.40994235507907
2.4600000000000017,-0.382182009025,0.848502767578,16.872533034,0.0904030159946,0.0831234120912,0.0,-0.672110013678,1.16392902577,4.74379823342,0.0415815556352,0.062720455035,0.0,455.9583412048321,454.23803467661855,454.14032480956723,455.09395994058406
2.520000000000002,-0.424345904807,0.920297518192,17.1612477301,0.0927758655962,0.0865935085051,0.0,-0.733694947735,1.22941761664,4.87933437447,0.0351340387825,0.0456363730808,0.0,471.56961675330666,470.2499921099383,471.8248457517424,471.32743783321865
2.580000000000002,-0.47023516307,0.996023682206,17.4575961226,0.0954242760246,0.0897955574498,0.0,-0.796216233518,1.29497129947,4.99831268506,0.0578485692102,0.0655276288504,0.0,467.08167168624544,468.63222976362835,466.5702419668277,468.3414520259435
2.640000000000002,-0.519574607081,1.0753452821,17.7569656422,0.0990282390054,0.0936097031312,0.0,-0.84876710786,1.34936764925,4.98062812917,0.0641665067707,0.0593343459632,0.0,426.4987836951492,425.97252991404304,425.11373773130805,425.6575632450129
